text,AC_Political-activists,American,Arab,Atheists-,Belorus,Belorussian,Catholics,Caucasian,Caucasian-Countries,Central-Asian,China,Chinese,Christian,Dark-skinned,Eastern-religions-,English,Estonian,Females,French,Gay-Men,General,German,Germany,Homosexual-individuals,Indian,Israel,Japanese,Jewish,Jews-,Korean,Latvian,Lesbians,Lithuania,Lithuanian,Males-,Muslims-(Islam),Orientation-/-Gender-Unspecified,Orthodox-Christians,Other,Other-African,Other-Asian,Other-Christian,Other-European,PP_DP,PP_LP,PP_LS,PP_LSDP,PP_LVŽS,PP_NS,PP_Other,PP_TS-LKD,PP_Tautininkai,PV_Communist/USSR,PV_Conservative,PV_Eponyms,PV_Left/socialist,PV_Liberal,PV_OTHER,PV_Politician,PV_Pro-Russian,Pagans-,Palestine-region,Palestinians,Pedophile,Poland,Polish,Religious-people,Roma,Russia,Russian,S.Orientation-Other-,Swedish,Trans-women,Transgender-Individuals,UK,UNIVERSAL,USA,Ukraine,Ukrainian,Unspecified-ethnicity
"mane stebina diskusija puls-nepuls... LT geriau tyleti, ginkluotis ir palaikyti gerus santykius su rusija. Pagalvokit patys kas nutiktu jeigu rusai staiga sugalvotu paimti Lietuva? Rusai uzpuola Lietuva, iveda kariuomene, na jeigu butu kazkoks pasipriesinimas, del ko abejoju, tai jau butu aukos ir nuostoliai, kas toliau? Toliau pagal isipareigojima NATO gina Lietuva ir meta bombas ant rusu Lietuvos teritorijoje, Lietuvos miestuose, rusai savaime aisku ginasi.... rezultate Lietuva tampa nauju ginklu poligonu kuriame jegas isbando ir Nato ir Rusija, po tokio karo kaip manote kas liktu is musu krasto?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mane zavi japonu ramumas ir pasiruosimas, jau pries savaite skelbe apie cunami. aisku uzuojauta",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mano artimo žmogaus bažnyčia tarybiniais laikais nepriėmė, nes buvo išsiskyręs...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mano balsas eis uz konservatorius. taip, daro ir jie klaidu, kai kurie sprendimai nepopuliarus bet butini, taciau jie bent jau kazka daro kad butu geriau. ir tos krizes smarkiai nepajautem, gavo visi atlyginimus, pensininkai pensijas. niekas is bado nenumire, tik gal nebegalejom sau leisti kelioniu po uzsienius ir pan. zinoma yra etatiniu verkslentoju, kad nieko neturi, kad viskas labai blogai, o va ateina kokia cigone ir istraukia is po pagalves 30.000... tokie visada verks, kad ir milijona turedami. na o komuniagos... visi dar pamenam kaip jie elgesi krizes akivaizdoje, ir manau uz tuos veiksmus turetu teisiamuju suole sedeti, o ne vel karo sukius i valdzia saukti. jei zmones bus protingi - islipsime is tos krizes ir bus geriau. na o jei vel vaikysis greito ir lengvo gyvenimo (kuris buna tik pasakose) - tai ir vel sedesim po poros metu dar didesnej krizej negu dabar.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mano drauge exministro exzmona sako ir as rasysiu knyga ,o parasyti turiu ka ,tai va babkiu uzdirbsiu daugiau nei dabar uzdirbu,nes daug kompromato ant konservu turi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mano kieme irgi puteikis laimi ,,gyvena 3 konservatoriai ,visi uz puteiki ,,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mano kolegos JEDINSTVININKAI taip ir nesulauks Maskvai palankaus UKRAINOS Prezidento! Laikas bega - zeme traukia: vis gilin gilin gilin...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mano nuomone tikrai reikia balsuoti tik uz DK (DRASOS KELIO)partija, nes iki ko mus privede koncevininkai jau daugelis mato ir jaucia. Jau blogiau nei yra buti negali reikia sluoti senuosdius iki nuliaus. Tedul daro tvarka darbieciai ar tvarkieciai tik ne buvusieji. Ir matau labai stipria ir protinga partija tai DK. Jie galima teigti siame pirmame rinkimu ture nugalejo vienareiksmiskai, nors daugelis kitu partiju jiems kenke kiek galejo. O jie be jokiu pinigu ir reklamu brangiu pasieke toki rezultata. Tai yra labai daug, tai gi as balsavau uz DK ir balsuosiu vel. Toi partijoj kandidatai neziopli, jie zino geriausiai kiek is tautos isityciot visokeriopai per praejusius dvim du metus. SLOVE ir Garbe DK partijai ir jos vadovams.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mano nuomone, tai tiesiog perversmas ir rinkėjų valios paminimas po padu. Neabejoju, jog vėl bus išrastos kokios nors dvasios. Konservatoriai nuo lovio savo noru nepasitraukia. Pakaunės įvykiai net seime buvo įvertinti, kaip bandymas Lietuvoje įvykdyti karinį perversmą",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mano penkių asmenų šeimos, visada balsavusios už konservatorius, balsus prarado degutienė, viešai kalbėdama absoliučias nesąmones ir tokiu būdu griaudama valstybės pamatus. Jei ji tikisi gauti daugiau patvorinių balsų - jos valia....",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mano planus grizti stabdo politikai Lietuvos. NEKENCIU LANDSBERGIO-GAMBURGERIO IR VISU KONSERVU !,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mano santykiai su lenky myzuma bus tokie kokie lenku santykiai su lietuviu mazuma lenkijoj. ir voobsie kas sake kad lenkai zmones?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mano teta išbuvo arabų nelaisvėje 40 parų, tai žvėrys.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manu landzbergieciai kaip visada iesko muilo burbulams nes sedi opozicijoje,rimto darbo vistiek nera,nuobodu,o ir Rusai kazkodel nebepuola...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manyčiau,kad gerb.ponas Veselka labai šaltų nervų,juk galėjo ir beržinės košės ūkio viceministrui įkrėst,juk konkretus pusdaunis šis konservų nemokša,dėl tokių kvailių ir esam visur dugne,šalis praskolinta,žmonės evekuojasi,neturi už ką pavalgyt ir t.t.,manau žmonės turėtų rimtai pagalvot prieš atiduodami balsą už konservų gaują,juk jų gaujoje visi kažkokie pusglušiai,tuo labiau kai yra konkrečiai už ką balsuot,kad ir už Tvarką ir Teisingumą,protingi žmonės,protinga partija.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manęs darbo partijos juodinimas neveikia, aš rinkimuose ją palaikysiu ir tikrai už ją balsuosiu;)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manęs, garbusis, įžeidinėti nereikia, aš juk tavęs neįžeidinėju...rinkimuose dalyvaudavau, t.y. eidavau į rinkimus ir savo biuletenį sugadindavau. Ten kur dirbu (Rusijoje), valdžios nekeikiu, kadangi minėta valdžia ŽYMIAI geresnė negu lietuvių. O visgi, tai ką gero lietuvių tautai davė dabartinė valdžia? Aš kalbu apie normalias lietuvių šeimas, kurie dirba, negeria, moka mokesčiu?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"marginalai ne marginalai, bet man tada atsakykit kokias vertybes propoguoja socdemai,darbo partija ar konservatoriai? Kaip isvis imanoma sudarinet visokias vavorikstines koalicijas tarp desniu ir kairiu? kaip taip imanoma, kad tarp socdemu, kurie gina darbo liaudi yra daugiausia milijonieriu seime? Kiek politiku is vienos barikadu puses, sakykim, kaires, pereina i desine ar atvirksciai? kaip taip imanoma pakeist paziuras? Dabartine valdzia ir yra didziausi marginalai. Jiem visiskai vienodai paziuros, isitikinimai ir tt. Nepriklausomai ar jis pasivadines raudonsnukiu ar krikscioniu demokratu Ju bendras tikslas - lovys.Per 20 m. tiek priprato prie lovio, kad jie padarys viska, jog nauji veidai neateitu i valdzia. Ant to sudrytis ir dirba.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"maskolisko suns lojimas is kremliaus ruporo...jokiu cia dvigubu standartu ,ten kur ruskis ikele savo purvina ciabata -ten rusinimas,vietiniu zmoniu zudynes ,badas ir maras ,kur JAV ieina ten atgimsta demokratija ...paziurekit , kokios draugiskos valstybes buvo CCCP CHUNTOS draugojoj, tai kuba,nikaragva,s.koreja,vietnamas,irak as ir kitos diktatoriskos vergovines valstybes, o JAV -Lietuva ir kitas rytu valstybes isvadavo is CCCP chuntos,nes CCCPpralose salta kara Jungtinems valstijoms ir prasiskolino, ko pasekoje ir subirejo TAUTU KALEJIMAS....stai jums ir dvigubi standartai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maskovishka baigsis - kada sis kapliadantis banditas fasistas gaus gala savo kremliuje?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"masonas negali būti krikščionis iš principo. Jo pažiūros nekrikščioniškos. Gal čia išties slaptas planas, nukreiptas prieš krikščionybę?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mat kubiloidui nesmagu,o kada jo uosviene dare machinacijas su vionuolyno pastatais ,tada jam buvo smagu .Visi jus sukciai.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mat tiesiog geda, del kvaishos nesamoniu. konservatoriai taip ap.s.ish.i.ko, kad shis Lietuvos laikotarpis tampa tiesiog juokingas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"matau apsiskaites esi. kada kilo pirmasis kryziaus zygis? Musulmonai patys kryziu zygiu virtine uzsuko okupave iberian peninsula, dabartine ispanija. Popiezius paskelbe pirmuoju kryziaus zygiu ir isgrudo musulmonus. Nuo to laiko musulmonai puola visa laika krikscionis. ar zinojai, kad musliai net dabar oficialiai paskelbe dzihada vakaru pasauliui, apie kitatikius nekalbesim, nes tai jiems iauge i krauja.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"matau šituose rinkimuose Drąsos Kelio iškilimą dėl vieno labai paprasto dalyko.Tarkim komentaruose 30proc.palaiko DK 70proc.-neaišku ką.Taigi oponuojantys balsai pasiskirstys po kitas rinkimines programas ir bus pšššš....Čia ,kaip konservatoriai-jie turi elektoratą ir jis nesimėto nei kairėn,nei dešinėn.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matosi kad tamstele kaime i tevu karves uodega isikibes laikaisi ir lauki eurosajuzo pinigu.jusu mentalitetas lygus nuliui.taves tai tikrai niekas nepaprasys kad priimtum i lietuva ir nesijaudink kad mes isvykstame neuzilgo netik afrikieciu cia bus bet ir babaju netruks tik jie cia tame mesle neuzsilaikys tik pasinaudos kaip starto linija,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
